relative_image_path,label,category,source_question,source_answer,image_id,leakage_group_id
traffic512final/img_0907.jpg,maximum_speed_limit_30_km_h,Mandatory,what does this traffic sign indicate?,Speed,img_0907.jpg,group_0827
traffic512final/img_0908.jpg,maximum_speed_limit_30_km_h,Mandatory,what does this traffic sign indicate?,Speed,img_0908.jpg,group_0828
traffic512final/img_0909.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0909.jpg,group_0829
traffic512final/img_0910.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0910.jpg,group_0830
traffic512final/img_0912.jpg,right_curve_ahead,Cautionary,What does this traffic sign indicate?,Right curve ahead,img_0912.jpg,group_0832
traffic512final/img_0917.jpg,filling_station,Informatory,What does this traffic sign indicate?,Petrol pump,img_0917.jpg,group_0837
traffic512final/img_0918.jpg,filling_station,Informatory,What does this traffic sign indicate?,Petrol pump,img_0918.jpg,group_0838
traffic512final/img_0919.jpg,filling_station,Informatory,What does this traffic sign indicate?,Petrol pump,img_0919.jpg,group_0839
traffic512final/img_0920.jpg,filling_station,Informatory,What does this traffic sign indicate?,Petrol pump,img_0920.jpg,group_0840
traffic512final/img_0923.jpg,one_way,Mandatory,What does this traffic sign indicate?,One way,img_0923.jpg,group_0843
traffic512final/img_0924.jpg,pass_either_side,Mandatory,What does this traffic sign indicate?,Vehicles may pass on either side,img_0924.jpg,group_0844
traffic512final/img_0925.jpg,pass_either_side,Mandatory,What does this traffic sign indicate?,Vehicles may pass on either side,img_0925.jpg,group_0845
traffic512final/img_0927.jpg,no_right_turn,Mandatory,What does this traffic sign indicate?,No Right Turn,img_0927.jpg,group_0847
traffic512final/img_0928.jpg,no_entry,Mandatory,What does this traffic sign indicate?,No entry,img_0928.jpg,group_0848
traffic512final/img_0929.jpg,give_way,Mandatory,What does this traffic sign indicate?,Give way to traffic on major road,img_0929.jpg,group_0849
traffic512final/img_0934.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0934.jpg,group_0854
traffic512final/img_0937.jpg,filling_station,Informatory,What does this traffic sign indicate?,Petrol pump,img_0937.jpg,group_0857
traffic512final/img_0938.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0938.jpg,group_0858
traffic512final/img_0943.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0943.jpg,group_0863
traffic512final/img_0944.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Hump/Speed breaker,img_0944.jpg,group_0864
traffic512final/img_0945.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0945.jpg,group_0865
traffic512final/img_0946.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0946.jpg,group_0866
traffic512final/img_0947.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0947.jpg,group_0867
traffic512final/img_0948.jpg,gap_in_median,Cautionary,What does this traffic sign indicate?,Gap in median,img_0948.jpg,group_0868
traffic512final/img_0949.jpg,gap_in_median,Cautionary,What does this traffic sign indicate?,Gap in median,img_0949.jpg,group_0869
traffic512final/img_0950.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0950.jpg,group_0870
traffic512final/img_0951.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Hump/Speed breaker,img_0951.jpg,group_0871
traffic512final/img_0952.jpg,maximum_speed_limit_30_km_h,Mandatory,what does this traffic sign indicate?,Speed Limit,img_0952.jpg,group_0872
traffic512final/img_0953.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0953.jpg,group_0873
traffic512final/img_0955.jpg,no_entry,Mandatory,What does this traffic sign indicate?,No Entry,img_0955.jpg,group_0875
traffic512final/img_0956.jpg,no_entry,Mandatory,What does this traffic sign indicate?,No Entry,img_0956.jpg,group_0876
traffic512final/img_0957.jpg,no_entry,Mandatory,What does this traffic sign indicate?,No Entry,img_0957.jpg,group_0877
traffic512final/img_0963.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0963.jpg,group_0883
traffic512final/img_0964.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0964.jpg,group_0884
traffic512final/img_0966.jpg,gap_in_median,Cautionary,What does this traffic sign indicate?,Gap in median,img_0966.jpg,group_0886
traffic512final/img_0972.jpg,stop,Informatory,What does the symbol represent?,Stop,img_0972.jpg,group_0892
traffic512final/img_0973.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0973.jpg,group_0893
traffic512final/img_0974.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_0974.jpg,group_0894
traffic512final/img_0976.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0976.jpg,group_0896
traffic512final/img_0977.jpg,hairpin_bend_ahead,Cautionary,What does this traffic sign indicate?,Hairpin bend ahead,img_0977.jpg,group_0897
traffic512final/img_0978.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0978.jpg,group_0898
traffic512final/img_0982.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0982.jpg,group_0902
traffic512final/img_0984.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0984.jpg,group_0904
traffic512final/img_0985.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_0985.jpg,group_0905
traffic512final/img_0986.jpg,stop,Informatory,What does the symbol represent?,Stop,img_0986.jpg,group_0906
traffic512final/img_0987.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_0987.jpg,group_0907
traffic512final/img_0988.jpg,filling_station,Informatory,What does this traffic sign indicate?,Petrol pump,img_0988.jpg,group_0908
traffic512final/img_0989.jpg,hairpin_bend_ahead,Cautionary,What does this traffic sign indicate?,Hairpin bend ahead,img_0989.jpg,group_0909
traffic512final/img_0990.jpg,hairpin_bend_ahead,Cautionary,What does this traffic sign indicate?,Hairpin bend ahead,img_0990.jpg,group_0910
traffic512final/img_0991.jpg,hairpin_bend_ahead,Cautionary,What does this traffic sign indicate?,Hairpin bend ahead,img_0991.jpg,group_0911
traffic512final/img_0994.jpg,maximum_speed_limit_30_km_h,Mandatory,what does this traffic sign indicate?,Speed,img_0994.jpg,group_0914
traffic512final/img_0995.jpg,left_curve_ahead,Cautionary,what does this traffic sign indicate?,left curve ahead,img_0995.jpg,group_0915
traffic512final/img_0997.jpg,left_curve_ahead,Cautionary,what does this traffic sign indicate?,left curve ahead,img_0997.jpg,group_0917
traffic512final/img_1001.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_1001.jpg,group_0921
traffic512final/img_1002.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_1002.jpg,group_0922
traffic512final/img_1004.jpg,maximum_speed_limit_80_km_h,Mandatory,what does this traffic sign indicate?,Speed Limit,img_1004.jpg,group_0924
traffic512final/img_1006.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_1006.jpg,group_0926
traffic512final/img_1007.jpg,maximum_speed_limit_30_km_h,Mandatory,what does this traffic sign indicate?,Speed Limit,img_1007.jpg,group_0927
traffic512final/img_1014.jpg,pass_either_side,Mandatory,What does this traffic sign indicate?,Vehicles may pass on either side,img_1014.jpg,group_0934
traffic512final/img_1020.jpg,maximum_speed_limit_30_km_h,Mandatory,what does this traffic sign indicate?,Speed Limit,img_1020.jpg,group_0940
traffic512final/img_1022.jpg,maximum_speed_limit_30_km_h,Mandatory,what does this traffic sign indicate?,Speed Limit,img_1022.jpg,group_0942
traffic512final/img_1025.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_1025.jpg,group_0945
traffic512final/img_1026.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_1026.jpg,group_0946
traffic512final/img_1028.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_1028.jpg,group_0948
traffic512final/img_1031.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_1031.jpg,group_0951
traffic512final/img_1033.jpg,maximum_speed_limit_30_km_h,Mandatory,what does this traffic sign indicate?,Speed Limit,img_1033.jpg,group_0953
traffic512final/img_1036.jpg,right_curve_ahead,Cautionary,what does this traffic sign indicate?,right curve ahead,img_1036.jpg,group_0956
traffic512final/img_1038.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_1038.jpg,group_0958
traffic512final/img_1039.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_1039.jpg,group_0959
traffic512final/img_1041.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_1041.jpg,group_0961
traffic512final/img_1045.jpg,left_curve_ahead,Cautionary,what does this traffic sign indicate?,left curve ahead,img_1045.jpg,group_0965
traffic512final/img_1047.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_1047.jpg,group_0967
traffic512final/img_1048.jpg,stop,Informatory,What does the symbol represent?,Stop,img_1048.jpg,group_0968
traffic512final/img_1050.jpg,hairpin_bend_ahead,Cautionary,What does this traffic sign indicate?,Hairpin bend ahead,img_1050.jpg,group_0970
traffic512final/img_1051.jpg,hairpin_bend_ahead,Cautionary,What does this traffic sign indicate?,Hairpin bend ahead,img_1051.jpg,group_0970
traffic512final/img_1052.jpg,hairpin_bend_ahead,Cautionary,What does this traffic sign indicate?,Hairpin bend ahead,img_1052.jpg,group_0971
traffic512final/img_1055.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_1055.jpg,group_0974
traffic512final/img_1056.jpg,hairpin_bend_ahead,Cautionary,What does this traffic sign indicate?,Hairpin bend ahead,img_1056.jpg,group_0975
traffic512final/img_1057.jpg,school_ahead,Cautionary,What does this traffic sign indicate?,School,img_1057.jpg,group_0976
traffic512final/img_1060.jpg,left_curve_ahead,Cautionary,what does this traffic sign indicate?,left curve ahead,img_1060.jpg,group_0979
traffic512final/img_1061.jpg,filling_station,Informatory,What does this traffic sign indicate?,Fuel,img_1061.jpg,group_0980
traffic512final/img_1062.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_1062.jpg,group_0981
traffic512final/img_1064.jpg,stop,Informatory,What does the symbol represent?,Stop,img_1064.jpg,group_0983
traffic512final/img_1066.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Hump/Speed breaker,img_1066.jpg,group_0985
traffic512final/img_1069.jpg,give_way,Mandatory,What does this traffic sign indicate?,Give way to traffic on major road,img_1069.jpg,group_0988
traffic512final/img_1072.jpg,maximum_speed_limit_80_km_h,Mandatory,what does this traffic sign indicate?,Speed,img_1072.jpg,group_0991
traffic512final/img_1073.jpg,side_road_right,Cautionary,what does this traffic sign indicate?,side road right,img_1073.jpg,group_0992
traffic512final/img_1074.jpg,side_road_right,Cautionary,what does this traffic sign indicate?,side road right,img_1074.jpg,group_0993
traffic512final/img_1075.jpg,no_entry,Mandatory,What does this traffic sign indicate?,No entry,img_1075.jpg,group_0994
traffic512final/img_1076.jpg,one_way,Mandatory,What does this traffic sign indicate?,One way,img_1076.jpg,group_0989
traffic512final/img_1077.jpg,maximum_speed_limit_40_km_h,Mandatory,what does this traffic sign indicate?,Speed Limit,img_1077.jpg,group_0995
traffic512final/img_1080.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_1080.jpg,group_0998
traffic512final/img_1081.jpg,road_hump,Cautionary,What does this traffic sign indicate?,Humps/Speed breakers,img_1081.jpg,group_0999
traffic512final/img_1085.jpg,pedestrian_crossing_ahead,Cautionary,What does this traffic sign indicate?,Pedestrian Crossing Ahead,img_1085.jpg,group_1003
